peers,seed,attack,model,dataset,status,accuracy,precision,recall,f1,attack_success_rate
50,12,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,12,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,12,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,13,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,13,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,13,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,13,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,13,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,13,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,14,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,14,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,14,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,14,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,14,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,14,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,15,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,15,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,15,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,15,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,15,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,15,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,16,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,16,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,16,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,16,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,16,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,16,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,17,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,17,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,17,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,17,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,17,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,17,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,18,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,18,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,18,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,18,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,18,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,18,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,19,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,19,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,19,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,19,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,19,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,19,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,20,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,20,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,20,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,20,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,20,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,20,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,21,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,21,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,21,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,21,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,21,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,21,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,22,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,22,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,22,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,22,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,22,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,22,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,23,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,23,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,23,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,23,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,23,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,23,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,24,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,24,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,24,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,24,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,24,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,24,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,25,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,25,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,25,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,25,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,25,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,25,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,26,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,26,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,26,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,26,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,26,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,26,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,27,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,27,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,27,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,27,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,27,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,27,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,28,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,28,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,28,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,28,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,28,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,28,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,29,sign-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,29,label-flip,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,29,gaussian-noise,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,29,scaling-attack,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,29,random-update,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
50,29,backdoor,TODO_MODEL,TODO_DATASET,TODO_DATASET_OR_DEPLOYMENT_REQUIRED,TODO: evaluate on real held-out set,TODO: compute from labels/predictions,TODO: compute from labels/predictions,TODO: compute from precision/recall,TODO: define attack objective and evaluate
